Tipo_Codigo,SPN,FMI,Descripcion,Grupo,Criticidad,Origen_Criticidad,Motor_Aplica
SPN,654,5,Circuito Accionador del Solenoide del Inyector del Cilindro 4 - Corriente debajo de lo normal o circuito abierto,Motor,ALTA,Manual,Generico
SPN,655,5,Circuito Accionador del Solenoide del Inyector del Cilindro 5 - Corriente debajo de lo normal o circuito abierto,Motor,ALTA,Manual,Generico
SPN,656,5,Circuito Accionador del Solenoide del Inyector del Cilindro 6 - Corriente debajo de lo normal o circuito abierto,Motor,ALTA,Manual,Generico
SPN,157,20,Circuito del Sensor de Presión del Riel 1 de Dosificación del Inyector - Datos elevados,Motor,MEDIA,Manual,Generico
SPN,157,3,Circuito del Sensor de Presión del Riel 1 de Dosificación del Inyector - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,Motor,BAJA,Manual,Generico
SPN,174,0,Temperatura Del Combustible Del Motor - Datos validos pero por encima del Rango Normal De Operación,Motor,ALTA,Manual,Generico
SPN,633,31,Circuito del actuador frontal de dosificación de combustible - La condición existe,Motor,BAJA,Manual,Generico
SPN,632,4,Bajo Voltaje Detectado En El Circuito De Alimentación Del Solenoide De Cierre Del Combustible,Motor,ALTA,Manual,Generico
SPN,3055,15,Engine Fuel System Monitor : Data Valid But Above Normal Operating Range - Least Severe Level,Desconocido,ALTA,Manual,Generico
SPN,105,0,Temperatura Del Múltiple De Admisión 1 - Datos validos pero por encima del Rango Normal De Operación,Motor,ALTA,Manual,Generico
SPN,105,3,Temperatura Del Múltiple De Admisión 1 - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,Motor,ALTA,Manual,Generico
SPN,105,4,Temperatura Del Múltiple De Admisión 1 - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Motor,ALTA,Manual,Generico
SPN,1319,2,Fue detectado un error por el ECM en la señal del sensor de presión del múltiple de admisión.,Motor,BAJA,Manual,Generico
SPN,612,2,Circuito del Sensor de Posición del Motor - No se detecta señal de velocidad del motor en ambos circuitos del sensor de posición del motor,Motor,ALTA,Manual,Generico
SPN,100,1,Presión De Aceite Del Motor - Datos validos pero por debajo del Rango Normal De Operación - Nivel más severo,Motor,ALTA,Manual,Generico
PID,100,0,Presión De Aceite Del Motor - Datos válidos pero superiores al rango de funcionamiento normal - Nivel más severo,Motor,ALTA,Manual,Generico
SPN,175,16,Temperatura del aceite del motor - Datos válidos pero superiores al rango de funcionamiento normal - Nivel moderadamente severo,Motor,ALTA,Manual,Generico
SPN,175,0,Temperatura De Aceite Del Motor - Datos validos pero por encima del Rango Normal De Operación - Nivel más severo,Motor,ALTA,Manual,Generico
SPN,636,2,"Sensor de posición del motor - Datos erráticos, intermitentes o incorrectos",Motor,BAJA,Manual,Generico
SPN,190,0,Sobrevelocidad del Motor - Datos validos pero por encima del Rango Normal De Operación - Nivel más severo,Motor,ALTA,Manual,Generico
SPN,677,3,Relé de arranque del motor - Voltaje por encima de lo normal o cortocircuitado a fuente alta,Motor,MEDIA,Manual,Generico
PID,14,9,Desconocido,Desconocido,BAJA,Manual,Generico
SID,58,7,No se pudo acoplar el cambio: El Sistema mecánico no responde,Transmisión,BAJA,Manual,Generico
SPN,520197,5,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,520198,5,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,77,3,Sensor de temperatura del eje trasero delantero - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,Eje,BAJA,Manual,Generico
SPN,77,4,Sensor de temperatura del eje trasero delantero - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Eje,BAJA,Manual,Generico
SPN,524042,19,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,1705,2,Forward View Imager System : Data Erratic; Intermittent Or Incorrect,Desconocido,MEDIA,Manual,Generico
SPN,95,16,Presión diferencial del filtro de combustible - Datos válidos pero superiores al rango de funcionamiento normal - Nivel moderadamente grave,Motor,MEDIA,Manual,Generico
SPN,94,16,Reemplazo del filtro de combustible requerido,Motor,BAJA,Manual,Generico
SPN,96,4,Circuito del sensor de nivel de combustible (tanque principal) - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Motor,BAJA,Manual,Generico
SPN,94,18,Presión de distribucion de la bomba de combustible - Datos válidos pero inferiores al rango de funcionamiento normal - Nivel moderadamente grave,Motor,BAJA,Manual,Generico
SPN,833,4,Sensor de posición del rack de combustible,Desconocido,BAJA,Manual,Generico
SPN,833,10,Sensor de posición del rack de combustible,Desconocido,BAJA,Manual,Generico
SPN,833,14,Sensor de posición del rack de combustible,Desconocido,BAJA,Manual,Generico
PID,183,0,Desconocido,Desconocido,BAJA,Manual,Generico
PID,183,1,Desconocido,Desconocido,BAJA,Manual,Generico
PID,183,4,Desconocido,Desconocido,BAJA,Manual,Generico
PID,183,5,Desconocido,Desconocido,BAJA,Manual,Generico
PID,183,7,Desconocido,Desconocido,BAJA,Manual,Generico
PID,183,8,Desconocido,Desconocido,BAJA,Manual,Generico
PID,183,9,Desconocido,Desconocido,BAJA,Manual,Generico
PID,183,11,Desconocido,Desconocido,BAJA,Manual,Generico
PID,183,14,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,523010,31,Desconocido,Desconocido,BAJA,Manual,Generico
PID,1,14,Desconocido,Motor,BAJA,Manual,Generico
PID,2,12,Dispositivo inteligente o componente defectuoso en el inyector del cilindro 2,Motor,BAJA,Manual,Generico
SID,1,9,Tasa de actualización anormal en el cilindro 1,Motor,BAJA,Manual,Generico
SID,10,9,Tasa de actualización anormal en el cilindro 10,Motor,BAJA,Manual,Generico
SID,3,3,Voltaje por Encima de lo Normal en el inyector del cilindro 3,Motor,BAJA,Manual,Generico
SID,4,3,Voltaje por Encima de lo Normal en el inyector del cilindro 4,Motor,BAJA,Manual,Generico
SID,4,9,Tasa de actualización anormal en el cilindro 4,Motor,BAJA,Manual,Generico
SID,4,12,Dispositivo inteligente o componente defectuoso en el inyector del cilindro 4,Motor,BAJA,Manual,Generico
SID,5,3,Voltaje por Encima de lo Normal en el inyector del cilindro 5,Motor,BAJA,Manual,Generico
SID,5,9,Tasa de actualización anormal en el cilindro 5,Motor,BAJA,Manual,Generico
SID,5,12,Dispositivo inteligente o componente defectuoso en el inyector del cilindro 5,Motor,BAJA,Manual,Generico
SID,6,3,Voltaje por Encima de lo Normal en el inyector del cilindro 6,Motor,BAJA,Manual,Generico
SID,7,3,Voltaje por Encima de lo Normal en el inyector del cilindro 7,Motor,BAJA,Manual,Generico
SID,8,3,Voltaje por Encima de lo Normal en el inyector del cilindro 8,Motor,BAJA,Manual,Generico
SID,8,9,Tasa de actualización anormal en el cilindro 8,Motor,BAJA,Manual,Generico
SID,8,12,Dispositivo inteligente o componente defectuoso en el inyector del cilindro 8,Motor,BAJA,Manual,Generico
SID,9,5,Corriente debajo de lo normal o circuito abierto en el inyector del cilindro 9,Motor,BAJA,Manual,Generico
SID,9,6,Corto a tierra en el inyector del cilindro 9,Motor,BAJA,Manual,Generico
SID,9,9,Tasa de actualización anormal en el cilindro 9,Motor,BAJA,Manual,Generico
PID,184,6,Desconocido,Desconocido,BAJA,Manual,Generico
PID,184,7,Desconocido,Desconocido,BAJA,Manual,Generico
PID,184,8,Desconocido,Desconocido,BAJA,Manual,Generico
PID,184,9,Desconocido,Desconocido,BAJA,Manual,Generico
PID,105,9,Desconocido,Motor,BAJA,Manual,Generico
PID,105,11,Desconocido,Motor,BAJA,Manual,Generico
SID,231,2,"Enlace de comunicación J1939 - Datos erráticos, intermitentes o incorrectos",Eléctrico,MEDIA,Manual,Generico
SPN,829,4,Sensor del tanque de combustible - Voltaje por debajo de lo normal o circuito abierto,Motor,BAJA,Manual,Generico
SPN,879,3,Circuito de la lámpara direccional izquierda - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,Eléctrico,BAJA,Manual,Generico
SPN,520197,31,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,520921,5,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,520501,2,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,520201,7,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,524011,19,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,521921,5,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,520201,3,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,524264,4,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,520409,4,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,627,5,Fuente de alimentación perdida con la ignición encendida - Corriente debajo de lo normal o circuito abierto,Eléctrico,BAJA,Manual,Generico
PID,164,12,Presión de control de inyección - Dispositivo inteligente o componente defectuoso,Motor,BAJA,Manual,Generico
SPN,798,3,Válvula moduladora de presión ABS (eje motriz derecho) - Voltaje por encima de lo normal o cortocircuitado a fuente alta,ABS,BAJA,Manual,Generico
SPN,625,9,Error Del Enlace De Datos Patentado (Enlace De Datos Del OEM/Vehículo) - Índice De Actualización Anormal,Motor,BAJA,Manual,Generico
SPN,78,3,Sensor de temperatura del eje trasero trasero - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,Eje,BAJA,Manual,Generico
SPN,905,9,"Velocidad relativa, Eje delantero, rueda izquierda - Tasa de actualización anormal",Eje,BAJA,Manual,Generico
SPN,906,9,"Velocidad relativa, Eje delantero, rueda derecha - Tasa de actualización anormal",Eje,BAJA,Manual,Generico
SPN,906,19,"Velocidad relativa, Eje delantero, rueda derecha - Datos de red recibidos en error",Eje,BAJA,Manual,Generico
SPN,907,9,"Velocidad relativa, Eje trasero 1, rueda izquierda - Tasa de actualización anormal",Eje,BAJA,Manual,Generico
SPN,908,9,"Velocidad relativa, Eje trasero 1, rueda derecha - Tasa de actualización anormal",Eje,BAJA,Manual,Generico
SPN,974,4,Circuito del sensor de posición de la palanca 1 o del pedal del acelerador remoto - voltaje por debajo de lo normal o en cortocircuito a fuente de voltaje bajo,Motor,ALTA,Manual,Generico
SID,29,3,Señal del acelerador remoto - Voltaje Arriba de lo Normal o en Corto con Fuente Alta,Motor,BAJA,Manual,Generico
SPN,520473,14,RPM 1 Canal 3 Entrada analógica Datos no disponibles,Eléctrico,MEDIA,Manual,Generico
SPN,520475,14,RPM 1 Canal 4 Entrada analógica Datos no disponibles,Eléctrico,MEDIA,Manual,Generico
SPN,520477,14,RPM 1 Canal 5 Entrada analógica Datos no disponibles,Eléctrico,MEDIA,Manual,Generico
SPN,520477,19,RPM 1 Canal 5 Entrada analógica Datos no válidos,Eléctrico,BAJA,Manual,Generico
SPN,520479,14,RPM 1 Canal 6 Entrada analógica Datos no disponibles,Eléctrico,MEDIA,Manual,Generico
SPN,6915,4,Comando de limpieza del sistema SCR - Voltaje por debajo de lo normal o cortocircuitado a fuente baja,Postratamiento,MEDIA,Manual,Generico
SPN,3510,4,Circuito número 2 de alimentación de sensores - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Motor,BAJA,Manual,Generico
SPN,611,14,Falla en el sensor de velocidad de la rueda en el ciclo de encendido anterior,Frenos,BAJA,Manual,Generico
SPN,6967,4,"Total Number of Antennas Used : Voltage Below Normal, Or Shorted To Low Source",Desconocido,MEDIA,Manual,Generico
SPN,191,8,Sensor de velocidad del eje de salida: Frecuencia anormal,Transmisión,BAJA,Manual,Generico
SPN,191,11,Sensor de velocidad del eje de salida: Causa principal desconocida,Transmisión,BAJA,Manual,Generico
SPN,5052,2,Sensor de velocidad del actuador de embrague electrónico: Datos erráticos,Transmisión,BAJA,Manual,Generico
SPN,3649,3,Selector de transmisión -Voltaje por encima de lo normal o en corto,Transmisión,BAJA,Manual,Generico
SPN,1855,2,Falla detectada en el interruptor selector de modo de la transmision,Transmisión,BAJA,Manual,Generico
SPN,177,0,Temperatura del aceite de transmisión 1- Datos válidos pero superiores al rango de funcionamiento normal - Nivel más severo,Transmisión,BAJA,Manual,Generico
SPN,177,4,Temperatura del aceite de transmisión 1- Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Transmisión,BAJA,Manual,Generico
PID,18,2,Voltaje incorrecto en la palanca de cambios: Datos erráticos,Transmisión,BAJA,Manual,Generico
SPN,3647,3,"Transmission Reverse Selector : Voltage Above Normal, Or Shorted To High Source",Transmisión,MEDIA,Manual,Generico
SPN,752,3,Palanca de cambios - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,Transmisión,BAJA,Manual,Generico
SPN,752,14,Voltaje incorrecto en la palanca de cambios: La TECU ha detectado que se presionó el botón para subir o bajar de marcha por un tiempo inusualmente largo,Transmisión,BAJA,Manual,Generico
SPN,88133,17,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,77846,25,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,77845,25,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,66,3,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,524011,9,Desconocido,Desconocido,BAJA,Manual,Generico
SID,184,0,Desconocido,Desconocido,BAJA,Manual,Generico
SID,184,2,Desconocido,Desconocido,BAJA,Manual,Generico
SID,184,5,Desconocido,Desconocido,BAJA,Manual,Generico
SID,184,13,Desconocido,Desconocido,BAJA,Manual,Generico
SID,173,2,Desconocido,Desconocido,BAJA,Manual,Generico
PID,337,2,Desconocido,Desconocido,BAJA,Manual,Generico
PID,334,2,Desconocido,Desconocido,BAJA,Manual,Generico
PID,332,2,Desconocido,Desconocido,BAJA,Manual,Generico
PID,331,2,Desconocido,Desconocido,BAJA,Manual,Generico
PID,314,2,Desconocido,Desconocido,BAJA,Manual,Generico
PID,296,3,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,520200,31,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,523530,31,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,76372,19,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,79929,19,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,151117,19,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,225325,18,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,43185,0,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,76336,0,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,77876,25,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,79408,16,Desconocido,Desconocido,BAJA,Manual,Generico
SPN,87082,18,Desconocido,Desconocido,BAJA,Manual,Generico
PID,97,0,Indicador De Agua En El Combustible - Datos válidos pero por encima del Rango Normal De Operación,Motor,ALTA,Manual,Generico
SPN,97,15,Indicador De Agua En El Combustible - Datos Válidos Pero Por Encima de la Gama Normal de Operación - Nivel menos severo,Motor,BAJA,Manual,Generico
SPN,97,4,Indicador De Agua En El Combustible - Voltaje por Debajo de lo Normal o en Corto con Fuente Baja,Motor,MEDIA,Manual,Generico
SPN,789,14,Sensor de velocidad de la rueda (eje delantero izquierdo) - Falla de funcionamiento del sensor de velocidad de la rueda,ABS,BAJA,Manual,Generico
SPN,790,10,Sensor de velocidad de la rueda (eje delantero derecho) - Tasa de cambio anormal,ABS,BAJA,Manual,Generico
SPN,793,3,Sensor de velocidad de la rueda (eje intermedio izquierdo) - Voltaje por Encima de lo Normal o en Corto con Fuente Alta,ABS,BAJA,Manual,Generico
SPN,84,9,Velocidad del vehículo basada ​​en las ruedas - Tasa de actualización anormal,ABS,BAJA,Manual,Generico
SPN,27,2,"Posición de la válvula EGR - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,27,4,Circuito de posición de válvulas EGR: voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,38,9, Nivel de combustible 2 - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,38,13, Nivel de combustible 2 - Fuera de calibración,Motor,MEDIA,FMI,X12
SPN,51,2,"Sensor de posición del actuador de la admisión del acelerador del motor - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,51,3,Sensor de posición del actuador de la admisión del acelerador del motor - voltaje por encima de lo normal o cortocircuitado a la fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,51,4,Sensor de posición del actuador de la admisión del acelerador del motor - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,81,16,Presión de admisión del filtro de partículas diésel del motor - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,84,2,"Velocidad del vehículo basado en ruedas: datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,84,9,Velocidad del vehículo basado en ruedas - Tasa de actualización anormal,Motor,BAJA,Heredado_Manual,X12
SPN,84,10,Se ha detectado manipulación del circuito del sensor de velocidad del vehículo basado en ruedas - Tasa de cambio anormal,Motor,MEDIA,Heredado_Manual,X12
SPN,84,19,Velocidad de vehículo basado en ruedas - Datos de red recibidos por error,Motor,MEDIA,Heredado_Manual,X12
SPN,91,2,"Sensor de posición del pedal del acelerador o de la palanca 1 - datos erráticos, intermitentes o incorrectos",Motor,ALTA,Heredado_Manual,X12
SPN,91,3,Sensor de posición del pedal del acelerador o palanca 1 circuito - voltaje por encima de lo normal o cortocircuitado a fuente alta,Motor,ALTA,Heredado_Manual,X12
SPN,91,4,Sensor de posición del pedal del acelerador o palanca 1 circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,ALTA,Heredado_Manual,X12
SPN,91,8,Sensor de posición del pedal del acelerador o palanca 1 Frecuencia del circuito - Frecuencia o ancho o periodo de pulso anormales,Motor,ALTA,Heredado_Manual,X12
SPN,91,9, Sistema de pedal o sensor de palanca multiplexado SAE J1939 - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,91,13,Sistema de pedal acelerador multiplexado o sensor de palanca SAE J1939 - fuera de calibración,Motor,MEDIA,FMI,X12
SPN,91,19, Sistema de pedal de acelerador multiplexado SAE J1939 o sensor de palanca - Datos de red recibidos por error,Motor,MEDIA,FMI,X12
SPN,96,3,Circuito del sensor de nivel de combustible (depósito principal): voltaje por encima de lo normal o cortocircuitado a la fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,96,4,Circuito del sensor de nivel de combustible (depósito principal): voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,BAJA,Heredado_Manual,X12
SPN,96,9,Nivel de combustible 1 - Tasa de actualización anormal,Motor,MEDIA,FMI,X12
SPN,96,13,Nivel de combustible 1 - Fuera de calibración,Motor,MEDIA,FMI,X12
SPN,97,3,Agua en el circuito sensor indicador de combustible - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,97,3, Agua en el circuito sensor indicador de combustible - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,97,4,Agua en el circuito sensor del indicador de combustible - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,97,4,Agua en el circuito sensor del indicador de combustible - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,97,15,Indicador de agua en combustible - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Heredado_Manual,X12
SPN,97,16,Indicador de agua en combustible - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Heredado_Manual,X12
SPN,100,1,Presión del rifle de aceite del motor - datos válidos pero por debajo del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Heredado_Manual,X12
SPN,100,2," Presión del rifle de aceite del motor - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,100,3,Presión de rifle de aceite de motor 1 circuito sensor - voltaje por encima de lo normal o cortocircuitado a fuente alta,Motor,ALTA,Heredado_Manual,X12
SPN,100,4,Presión del rifle de aceite del motor 1 Circuito sensor - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,100,18,Presión del rifle de aceite del motor - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,ALTA,Heredado_Manual,X12
SPN,101,0,Presión del cárter - datos válidos pero por encima del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Texto,X12
SPN,101,2,"Presión del cárter - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,101,3,Circuito de presión del cárter: voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,101,4, Circuito de presión del cárter: voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,101,15,Presión del cárter - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,101,16,Presión del cárter - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,102,1,Presión del colector de admisión del motor - datos válidos pero por debajo del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Texto,X12
SPN,102,2,"Presión del colector de admisión 1 - Datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,102,3,Colector de admisión 1 Circuito sensor de presión - voltaje por encima de lo normal o en cortocircuito a una fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,102,4,Colector de admisión 1 Circuito sensor de presión - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,102,10, Presión del colector de admisión 1 - Tasa de cambio anormal,Motor,MEDIA,FMI,X12
SPN,102,16,Colector de admisión 1 Presión - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,102,17,Presión del colector de admisión 1 - datos válidos pero por debajo del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,102,18,Presión del colector de admisión 1 - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Heredado_Manual,X12
SPN,102,20,Presión del colector de admisión 1 - datos no racionales - derivado alto,Motor,MEDIA,FMI,X12
SPN,102,21,Presión del colector de admisión 1 - Datos no racionales - Derivado bajo,Motor,MEDIA,FMI,X12
SPN,103,7,Turbocompresor del motor 1 velocidad - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,FMI,X12
SPN,103,15,Turbocompresor 1 velocidad - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,103,16,Turbocompresor 1 velocidad - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Heredado_Manual,X12
SPN,103,18, Turbocompresor 1 velocidad - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,105,2,"Temperatura del colector de admisión 1 - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,FMI,X12
SPN,105,3,Colector de admisión 1 Circuito sensor de temperatura - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,ALTA,Heredado_Manual,X12
SPN,105,4,Colector de admisión 1 Circuito sensor de temperatura - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,ALTA,Heredado_Manual,X12
SPN,105,15,Temperatura del colector de admisión 1 - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,105,16, Temperatura del colector de admisión 1 - datos válidos por encima del rango normal de funcionamiento - nivel moderado severo,Motor,MEDIA,FMI,X12
SPN,105,18,Temperatura del colector de admisión 1 - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,108,2,"Presión barométrica - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,108,3,Circuito sensor de presión barométrica - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,FMI,X12
SPN,108,4,Circuito sensor de presión barométrica - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,FMI,X12
SPN,110,0,Temperatura del refrigerante del motor - datos válidos pero por encima del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Heredado_Manual,X12
SPN,110,2,"Temperatura del refrigerante del motor - datos erráticos, intermitentes o incorrectos",Motor,MEDIA,Heredado_Manual,X12
SPN,110,3,Temperatura del refrigerante del motor 1 Circuito del sensor - voltaje por encima de lo normal o cortocircuitado a la fuente alta,Motor,ALTA,Heredado_Manual,X12
SPN,110,4,Temperatura del refrigerante del motor 1 Circuito sensor - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,110,15,Temperatura del refrigerante del motor - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,ALTA,Heredado_Manual,X12
SPN,110,16,Temperatura del refrigerante del motor - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,ALTA,Heredado_Manual,X12
SPN,110,18,Temperatura del refrigerante del motor - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,110,31,Temperatura del refrigerante del motor - condición existente,Motor,BAJA,FMI,X12
SPN,111,1,Nivel de refrigerante - datos válidos pero por debajo del rango normal de funcionamiento - nivel más severo,Motor,ALTA,Heredado_Manual,X12
SPN,111,3,Sensor de nivel de refrigerante 1 circuito - voltaje por encima de lo normal o cortocircuitado a una fuente alta,Motor,MEDIA,Heredado_Manual,X12
SPN,111,4,Sensor de nivel de refrigerante 1 Circuito - voltaje por debajo de lo normal o cortocircuitado a una fuente baja,Motor,MEDIA,Heredado_Manual,X12
SPN,111,17,Nivel de refrigerante - datos válidos pero por debajo del rango normal de funcionamiento - nivel menos severo,Motor,MEDIA,Heredado_Manual,X12
SPN,111,18,Nivel de refrigerante - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,ALTA,Heredado_Manual,X12
SPN,111,18,Nivel de refrigerante - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,ALTA,Heredado_Manual,X12
SPN,157,3,Circuito sensor de presión del raíl de medición del inyector 1 - voltaje por encima de lo normal o en corto a una fuente alta,Motor,BAJA,Heredado_Manual,X12
SPN,157,4,Circuito del sensor de presión del raíl de medición del inyector 1 - voltaje por debajo de lo normal o en cortocircuito a una fuente baja,Motor,MEDIA,FMI,X12
SPN,157,7,Presión del raíl de dosificación del inyector 1 - Sistema mecánico que no responde o está fuera de ajuste,Motor,ALTA,FMI,X12
SPN,157,15,Presión del Inyector Radial de Medición 1 - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,157,16,Presión del Inyector Riel de Medición 1 - Datos válidos pero por encima del rango normal de funcionamiento - Nivel moderadamente severo,Motor,ALTA,Heredado_Manual,X12
SPN,157,18,Presión del Inyector Miding Rail 1 - datos válidos pero por debajo del rango normal de funcionamiento - Nivel moderadamente severo,Motor,MEDIA,Heredado_Manual,X12
SPN,167,16,Voltaje del sistema de carga eléctrica - datos válidos pero por encima del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Texto,X12
SPN,167,18,Voltaje del sistema de carga eléctrica - datos válidos pero por debajo del rango normal de funcionamiento - nivel moderadamente severo,Motor,MEDIA,Heredado_Manual,X12
SPN,168,15,Voltaje de la batería 1 - datos válidos pero por encima del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,168,17, Voltaje de la batería 1 - datos válidos pero por debajo del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
SPN,168,17,Voltaje de la batería 1 - datos válidos pero por debajo del rango normal de funcionamiento - nivel menos severo,Motor,BAJA,Texto,X12
